FileName,Label,FileContent
ChangeDisplayDialog.java,GUI,"['Change', 'Display', 'Dialog', 'JDialog', 'Tree', 'Selection', 'Listener', 'Change', 'Display', 'Dialog', 'JPanel', 'JCheck', 'Box', 'JLabel', 'Bib', 'Database', 'JTree', 'JSplit', 'Pane', 'JScroll', 'Pane', 'JPanel', 'Insets', 'Border', 'Layout', 'Border', 'Layout', 'JButton', 'JPanel', 'JButton', 'Named', 'Compound', 'JTree', 'JPanel', 'JCheck', 'Box', 'JLabel', 'Change', 'JComponent', 'awt', 'Border', 'Layout', 'awt', 'Insets', 'util', 'Collections', 'util', 'Enumeration', 'javax', 'swing', 'Border', 'Factory', 'javax', 'swing', 'JButton', 'javax', 'swing', 'JCheck', 'Box', 'javax', 'swing', 'JComponent', 'javax', 'swing', 'JDialog', 'javax', 'swing', 'JFrame', 'javax', 'swing', 'JLabel', 'javax', 'swing', 'JPanel', 'javax', 'swing', 'JScroll', 'Pane', 'javax', 'swing', 'JSplit', 'Pane', 'javax', 'swing', 'JTree', 'javax', 'swing', 'event', 'Tree', 'Selection', 'Event', 'javax', 'swing', 'event', 'Tree', 'Selection', 'Listener', 'javax', 'swing', 'tree', 'Default', 'Mutable', 'Tree', 'Node', 'net', 'sf', 'jabref', 'gui', 'Base', 'Panel', 'net', 'sf', 'jabref', 'gui', 'undo', 'Named', 'Compound', 'net', 'sf', 'jabref', 'gui', 'util', 'GUIUtil', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'Localization', 'net', 'sf', 'jabref', 'model', 'database', 'Bib', 'Database']"
ChangeScanner.java,GUI,"['Change', 'Scanner', 'Runnable', 'Change', 'Scanner', 'Default', 'Mutable', 'Tree', 'Node', 'Named', 'Compound', 'Entry', 'Comparator', 'Entry', 'Comparator', 'Entry', 'Comparator', 'Entry', 'Comparator', 'Entry', 'Comparator', 'Entry', 'Comparator', 'Entry', 'Comparator', 'Entry', 'Comparator', 'Entry', 'Comparator', 'Change', 'Display', 'Dialog', 'Defaults', 'Bib', 'Database', 'Context', 'Meta', 'Data', 'Change', 'Meta', 'Data', 'Change', 'Entry', 'Change', 'Entry', 'Delete', 'Change', 'Entry', 'Add', 'Change', 'Preamble', 'Change', 'Preamble', 'Change', 'String', 'Change', 'String', 'Change', 'String', 'Name', 'Change', 'String', 'Remove', 'Change', 'String', 'Add', 'Change', 'Group', 'Change', 'Group', 'Change', 'Log', 'File', 'Bib', 'Database', 'Meta', 'Data', 'Base', 'Panel', 'Jab', 'Ref', 'Frame', 'Bib', 'Database', 'Meta', 'Data', 'Default', 'Mutable', 'Tree', 'Node', 'io', 'File', 'io', 'IOException', 'nio', 'file', 'Path', 'util', 'Hash', 'Set', 'util', 'Iterator', 'util', 'Objects', 'util', 'Optional', 'util', 'Set', 'javax', 'swing', 'JOption', 'Pane', 'javax', 'swing', 'Swing', 'Utilities', 'javax', 'swing', 'tree', 'Default', 'Mutable', 'Tree', 'Node', 'net', 'sf', 'jabref', 'Globals', 'net', 'sf', 'jabref', 'Jab', 'Ref', 'Executor', 'Service', 'net', 'sf', 'jabref', 'gui', 'Base', 'Panel', 'net', 'sf', 'jabref', 'gui', 'Jab', 'Ref', 'Frame', 'net', 'sf', 'jabref', 'logic', 'bibtex', 'comparator', 'Entry', 'Comparator', 'net', 'sf', 'jabref', 'logic', 'exporter', 'Bib', 'Database', 'Writer', 'net', 'sf', 'jabref', 'logic', 'exporter', 'Bibtex', 'Database', 'Writer', 'net', 'sf', 'jabref', 'logic', 'exporter', 'File', 'Save', 'Session', 'net', 'sf', 'jabref', 'logic', 'exporter', 'Save', 'Exception', 'net', 'sf', 'jabref', 'logic', 'exporter', 'Save', 'Preferences', 'net', 'sf', 'jabref', 'logic', 'exporter', 'Save', 'Session', 'net', 'sf', 'jabref', 'logic', 'importer', 'Import', 'Format', 'Preferences', 'net', 'sf', 'jabref', 'logic', 'importer', 'Open', 'Database', 'net', 'sf', 'jabref', 'logic', 'importer', 'Parser', 'Result', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'Localization', 'net', 'sf', 'jabref', 'model', 'Defaults', 'net', 'sf', 'jabref', 'model', 'Duplicate', 'Check', 'net', 'sf', 'jabref', 'model', 'database', 'Bib', 'Database', 'net', 'sf', 'jabref', 'model', 'database', 'Bib', 'Database', 'Context', 'net', 'sf', 'jabref', 'model', 'database', 'Bib', 'Database', 'Mode', 'net', 'sf', 'jabref', 'model', 'database', 'Entry', 'Sorter', 'net', 'sf', 'jabref', 'model', 'entry', 'Bib', 'Entry', 'net', 'sf', 'jabref', 'model', 'entry', 'Bibtex', 'String', 'net', 'sf', 'jabref', 'model', 'entry', 'Field', 'Name', 'net', 'sf', 'jabref', 'model', 'groups', 'Group', 'Tree', 'Node', 'net', 'sf', 'jabref', 'model', 'metadata', 'Meta', 'Data', 'net', 'sf', 'jabref', 'preferences', 'Jab', 'Ref', 'Preferences', 'org', 'apache', 'commons', 'logging', 'Log', 'org', 'apache', 'commons', 'logging', 'Log', 'Factory']"
EntryAddChange.java,GUI,"['Entry', 'Add', 'Change', 'Change', 'Entry', 'Add', 'Change', 'JComponent', 'Preview', 'Panel', 'JScroll', 'Pane', 'Undoable', 'Insert', 'Entry', 'Bib', 'Entry', 'JScroll', 'Pane', 'javax', 'swing', 'JComponent', 'javax', 'swing', 'JScroll', 'Pane', 'net', 'sf', 'jabref', 'gui', 'Base', 'Panel', 'net', 'sf', 'jabref', 'gui', 'Preview', 'Panel', 'net', 'sf', 'jabref', 'gui', 'undo', 'Named', 'Compound', 'net', 'sf', 'jabref', 'gui', 'undo', 'Undoable', 'Insert', 'Entry', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'Localization', 'net', 'sf', 'jabref', 'model', 'database', 'Bib', 'Database', 'net', 'sf', 'jabref', 'model', 'entry', 'Bib', 'Entry', 'net', 'sf', 'jabref', 'model', 'entry', 'Id', 'Generator']"
EntryChange.java,GUI,"['Entry', 'Change', 'Change', 'Field', 'Change', 'Change', 'Entry', 'Change', 'JComponent', 'Field', 'Change', 'JComponent', 'Field', 'Change', 'Field', 'Change', 'JLabel', 'Info', 'Pane', 'JScroll', 'Pane', 'String', 'Builder', 'Undoable', 'Field', 'Change', 'Log', 'Bib', 'Entry', 'Bib', 'Entry', 'Info', 'Pane', 'JScroll', 'Pane', 'util', 'Collections', 'util', 'Enumeration', 'util', 'Optional', 'util', 'Set', 'util', 'Tree', 'Set', 'javax', 'swing', 'JComponent', 'javax', 'swing', 'JLabel', 'javax', 'swing', 'JScroll', 'Pane', 'net', 'sf', 'jabref', 'gui', 'Base', 'Panel', 'net', 'sf', 'jabref', 'gui', 'undo', 'Named', 'Compound', 'net', 'sf', 'jabref', 'gui', 'undo', 'Undoable', 'Field', 'Change', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'Localization', 'net', 'sf', 'jabref', 'model', 'Duplicate', 'Check', 'net', 'sf', 'jabref', 'model', 'database', 'Bib', 'Database', 'net', 'sf', 'jabref', 'model', 'entry', 'Bib', 'Entry', 'org', 'apache', 'commons', 'logging', 'Log', 'org', 'apache', 'commons', 'logging', 'Log', 'Factory']"
EntryDeleteChange.java,GUI,"['Entry', 'Delete', 'Change', 'Change', 'Entry', 'Delete', 'Change', 'JComponent', 'Preview', 'Panel', 'JScroll', 'Pane', 'Undoable', 'Remove', 'Entry', 'Bib', 'Entry', 'Bib', 'Entry', 'JScroll', 'Pane', 'Log', 'javax', 'swing', 'JComponent', 'javax', 'swing', 'JScroll', 'Pane', 'net', 'sf', 'jabref', 'gui', 'Base', 'Panel', 'net', 'sf', 'jabref', 'gui', 'Preview', 'Panel', 'net', 'sf', 'jabref', 'gui', 'undo', 'Named', 'Compound', 'net', 'sf', 'jabref', 'gui', 'undo', 'Undoable', 'Remove', 'Entry', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'Localization', 'net', 'sf', 'jabref', 'model', 'Duplicate', 'Check', 'net', 'sf', 'jabref', 'model', 'database', 'Bib', 'Database', 'net', 'sf', 'jabref', 'model', 'entry', 'Bib', 'Entry', 'org', 'apache', 'commons', 'logging', 'Log', 'org', 'apache', 'commons', 'logging', 'Log', 'Factory']"
FileLinksUpgradeWarning.java,GUI,"['File', 'Links', 'Upgrade', 'Warning', 'Post', 'Open', 'Action', 'JCheck', 'Box', 'JCheck', 'Box', 'JCheck', 'Box', 'JText', 'Field', 'JCheck', 'Box', 'JPanel', 'Form', 'Layout', 'JLabel', 'JPanel', 'JButton', 'File', 'Dialog', 'String', 'Builder', 'Named', 'Compound', 'Upgrade', 'Pdf', 'Ps', 'To', 'File', 'Cleanup', 'Undoable', 'Field', 'Change', 'util', 'List', 'javax', 'swing', 'JButton', 'javax', 'swing', 'JCheck', 'Box', 'javax', 'swing', 'JLabel', 'javax', 'swing', 'JOption', 'Pane', 'javax', 'swing', 'JPanel', 'javax', 'swing', 'JText', 'Field', 'net', 'sf', 'jabref', 'Globals', 'net', 'sf', 'jabref', 'gui', 'Base', 'Panel', 'net', 'sf', 'jabref', 'gui', 'File', 'Dialog', 'net', 'sf', 'jabref', 'gui', 'entryeditor', 'Entry', 'Editor', 'Tab', 'List', 'net', 'sf', 'jabref', 'gui', 'importer', 'actions', 'Post', 'Open', 'Action', 'net', 'sf', 'jabref', 'gui', 'undo', 'Named', 'Compound', 'net', 'sf', 'jabref', 'gui', 'undo', 'Undoable', 'Field', 'Change', 'net', 'sf', 'jabref', 'logic', 'cleanup', 'Upgrade', 'Pdf', 'Ps', 'To', 'File', 'Cleanup', 'net', 'sf', 'jabref', 'logic', 'importer', 'Parser', 'Result', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'Localization', 'net', 'sf', 'jabref', 'model', 'Field', 'Change', 'net', 'sf', 'jabref', 'model', 'database', 'Bib', 'Database', 'net', 'sf', 'jabref', 'model', 'entry', 'Bib', 'Entry', 'net', 'sf', 'jabref', 'model', 'entry', 'Field', 'Name', 'net', 'sf', 'jabref', 'model', 'metadata', 'File', 'Directory', 'Preferences', 'net', 'sf', 'jabref', 'preferences', 'Jab', 'Ref', 'Preferences', 'com', 'jgoodies', 'forms', 'builder', 'Form', 'Builder', 'com', 'jgoodies', 'forms', 'layout', 'Form', 'Layout']"
FileUpdatePanel.java,GUI,"['File', 'Update', 'Panel', 'Side', 'Pane', 'Component', 'Action', 'Listener', 'Change', 'Scanner', 'Display', 'Result', 'Callback', 'File', 'Update', 'Panel', 'Base', 'Panel', 'Toggle', 'Action', 'JPanel', 'Border', 'Layout', 'JLabel', 'JButton', 'Unsupported', 'Operation', 'Exception', 'Change', 'Scanner', 'Side', 'Pane', 'Manager', 'Change', 'Scanner', 'awt', 'Border', 'Layout', 'awt', 'event', 'Action', 'Event', 'awt', 'event', 'Action', 'Listener', 'io', 'File', 'javax', 'swing', 'Border', 'Factory', 'javax', 'swing', 'JButton', 'javax', 'swing', 'JLabel', 'javax', 'swing', 'JPanel', 'javax', 'swing', 'Swing', 'Constants', 'net', 'sf', 'jabref', 'gui', 'Base', 'Panel', 'net', 'sf', 'jabref', 'gui', 'Icon', 'Theme', 'net', 'sf', 'jabref', 'gui', 'Side', 'Pane', 'Component', 'net', 'sf', 'jabref', 'gui', 'Side', 'Pane', 'Manager', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'Localization']"
GroupChange.java,GUI,"['Group', 'Change', 'Change', 'Group', 'Change', 'JComponent', 'Undoable', 'Modify', 'Subtree', 'Group', 'Tree', 'Node', 'View', 'Model', 'Group', 'Tree', 'Node', 'View', 'Model', 'All', 'Entries', 'Group', 'JLabel', 'Group', 'Tree', 'Node', 'Group', 'Tree', 'Node', 'javax', 'swing', 'JComponent', 'javax', 'swing', 'JLabel', 'net', 'sf', 'jabref', 'gui', 'Base', 'Panel', 'net', 'sf', 'jabref', 'gui', 'groups', 'Group', 'Tree', 'Node', 'View', 'Model', 'net', 'sf', 'jabref', 'gui', 'groups', 'Undoable', 'Modify', 'Subtree', 'net', 'sf', 'jabref', 'gui', 'undo', 'Named', 'Compound', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'Localization', 'net', 'sf', 'jabref', 'model', 'database', 'Bib', 'Database', 'net', 'sf', 'jabref', 'model', 'groups', 'All', 'Entries', 'Group', 'net', 'sf', 'jabref', 'model', 'groups', 'Group', 'Tree', 'Node']"
Actions.java,GUI,['Actions']
AutoLinkFilesAction.java,GUI,"['Auto', 'Link', 'Files', 'Action', 'Abstract', 'Action', 'Auto', 'Link', 'Files', 'Action', 'JDialog', 'Named', 'Compound', 'awt', 'event', 'Action', 'Event', 'util', 'List', 'javax', 'swing', 'Abstract', 'Action', 'javax', 'swing', 'Action', 'javax', 'swing', 'JDialog', 'net', 'sf', 'jabref', 'Globals', 'net', 'sf', 'jabref', 'Jab', 'Ref', 'Executor', 'Service', 'net', 'sf', 'jabref', 'Jab', 'Ref', 'GUI', 'net', 'sf', 'jabref', 'gui', 'Icon', 'Theme', 'net', 'sf', 'jabref', 'gui', 'externalfiles', 'Auto', 'Set', 'Links', 'net', 'sf', 'jabref', 'gui', 'keyboard', 'Key', 'Binding', 'net', 'sf', 'jabref', 'gui', 'undo', 'Named', 'Compound', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'Localization', 'net', 'sf', 'jabref', 'model', 'entry', 'Bib', 'Entry']"
BaseAction.java,GUI,[]
ChangeTypeAction.java,GUI,"['Change', 'Type', 'Action', 'Abstract', 'Action', 'Change', 'Type', 'Action', 'Base', 'Panel', 'awt', 'event', 'Action', 'Event', 'javax', 'swing', 'Abstract', 'Action', 'net', 'sf', 'jabref', 'gui', 'Base', 'Panel', 'net', 'sf', 'jabref', 'model', 'entry', 'Entry', 'Type']"
CleanupAction.java,GUI,"['Cleanup', 'Action', 'Abstract', 'Worker', 'Cleanup', 'Action', 'Cleanup', 'Preset', 'Panel', 'Check', 'Box', 'Message', 'Named', 'Compound', 'Cleanup', 'Worker', 'Undoable', 'Field', 'Change', 'Base', 'Panel', 'Jab', 'Ref', 'Frame', 'Jab', 'Ref', 'Preferences', 'util', 'List', 'util', 'Objects', 'javax', 'swing', 'JOption', 'Pane', 'net', 'sf', 'jabref', 'Globals', 'net', 'sf', 'jabref', 'gui', 'Base', 'Panel', 'net', 'sf', 'jabref', 'gui', 'Jab', 'Ref', 'Frame', 'net', 'sf', 'jabref', 'gui', 'cleanup', 'Cleanup', 'Preset', 'Panel', 'net', 'sf', 'jabref', 'gui', 'undo', 'Named', 'Compound', 'net', 'sf', 'jabref', 'gui', 'undo', 'Undoable', 'Field', 'Change', 'net', 'sf', 'jabref', 'gui', 'util', 'component', 'Check', 'Box', 'Message', 'net', 'sf', 'jabref', 'gui', 'worker', 'Abstract', 'Worker', 'net', 'sf', 'jabref', 'logic', 'cleanup', 'Cleanup', 'Preset', 'net', 'sf', 'jabref', 'logic', 'cleanup', 'Cleanup', 'Worker', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'Localization', 'net', 'sf', 'jabref', 'model', 'Field', 'Change', 'net', 'sf', 'jabref', 'model', 'entry', 'Bib', 'Entry', 'net', 'sf', 'jabref', 'preferences', 'Jab', 'Ref', 'Preferences']"
ConnectToSharedDatabaseAction.java,GUI,"['Connect', 'To', 'Shared', 'Database', 'Action', 'Mnemonic', 'Aware', 'Action', 'Connect', 'To', 'Shared', 'Database', 'Action', 'Connect', 'To', 'Shared', 'Database', 'Dialog', 'Jab', 'Ref', 'Frame', 'awt', 'event', 'Action', 'Event', 'javax', 'swing', 'Action', 'net', 'sf', 'jabref', 'gui', 'Jab', 'Ref', 'Frame', 'net', 'sf', 'jabref', 'gui', 'shared', 'Connect', 'To', 'Shared', 'Database', 'Dialog', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'Localization']"
CopyAction.java,GUI,"['Copy', 'Action', 'Abstract', 'Action', 'Copy', 'Action', 'Clip', 'Board', 'Manager', 'JText', 'Component', 'awt', 'event', 'Action', 'Event', 'javax', 'swing', 'Abstract', 'Action', 'javax', 'swing', 'Action', 'javax', 'swing', 'text', 'JText', 'Component', 'net', 'sf', 'jabref', 'gui', 'Clip', 'Board', 'Manager', 'net', 'sf', 'jabref', 'gui', 'Icon', 'Theme', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'Localization']"
