FileName,Label,FileContent
HTMLUtils.java,basicutils-6.9.126,"['org', 'processmining', 'basicutils', 'utils', 'htmlutils', 'encode', 'replace', 'replace', 'replace']"
StringConstants.java,basicutils-6.9.126,"['org', 'processmining', 'basicutils', 'utils', 'string', 'constants', 'start', 'end']"
HTMLUtils.java,basicutils-6.9.126,"['org', 'processmining', 'utils', 'htmlutils', 'deprec', 'use', 'htmlutil', 'org', 'processmin', 'basicutil', 'util', 'encode', 'replace', 'replace', 'replace']"
DotPanelUserSettings.java,graphviz-6.9.256,"['util', 'local', 'org', 'processmin', 'plugin', 'graphviz', 'dot', 'dot', 'org', 'processmin', 'plugin', 'graphviz', 'dot', 'dot', 'graph', 'direct', 'org', 'processmining', 'plugins', 'graphviz', 'visualisation', 'dot', 'panel', 'user', 'settings', 'dot', 'panel', 'user', 'settings', 'keep', 'track', 'user', 'state', 'e', 'key', 'press', 'author', 'sleeman', 'appli', 'dot', 'panel', 'user', 'set', 'dot', 'instanc', 'param', 'dot', 'dot', 'panel', 'user', 'settings', 'apply', 'dot', 'read', 'dot', 'set', 'direction', 'string', 'set', 'direction', 'set', 'option', 'format', 'set', 'option', 'format', 'get', 'direction', 'get', 'option', 'value']"
DotElementSelectionListener.java,graphviz-6.9.256,"['org', 'processmin', 'plugin', 'graphviz', 'dot', 'dot', 'element', 'com', 'kitfox', 'svg', 'svgdiagram', 'org', 'processmining', 'plugins', 'graphviz', 'visualisation', 'listeners', 'selected', 'deselected']"
MouseInElementsChangedListener.java,graphviz-6.9.256,"['util', 'set', 'org', 'processmining', 'plugins', 'graphviz', 'visualisation', 'listeners', 'call', 'select', 'chang', 'param', 'selectedel', 'new', 'set', 'select', 'element', 'mouse', 'elements', 'changed']"
ElementSelectionListener.java,graphviz-6.9.256,"['org', 'processmining', 'plugins', 'graphviz', 'visualisation', 'listeners', 'selected', 'deselected']"
SelectionChangedListener.java,graphviz-6.9.256,"['util', 'set', 'org', 'processmining', 'plugins', 'graphviz', 'visualisation', 'listeners', 'call', 'select', 'chang', 'param', 'selectedel', 'new', 'set', 'select', 'element', 'selection', 'changed']"
ImageTransformationChangedListener.java,graphviz-6.9.256,"['awt', 'geom', 'affin', 'transform', 'org', 'processmining', 'plugins', 'graphviz', 'visualisation', 'listeners', 'image', 'transformation', 'changed']"
GraphChangedListener.java,graphviz-6.9.256,"['org', 'processmining', 'plugins', 'graphviz', 'visualisation', 'listeners', 'graph', 'changed']"
DotPanel.java,graphviz-6.9.256,"['awt', 'color', 'awt', 'point', 'awt', 'event', 'action', 'event', 'awt', 'event', 'input', 'event', 'awt', 'event', 'key', 'event', 'awt', 'event', 'mous', 'adapt', 'awt', 'event', 'mous', 'event', 'awt', 'geom', 'point', 'd', 'io', 'ioexcept', 'io', 'input', 'stream', 'net', 'uri', 'util', 'collect', 'util', 'hash', 'map', 'util', 'hash', 'set', 'util', 'iter', 'util', 'list', 'util', 'set', 'util', 'concurr', 'copi', 'on', 'write', 'array', 'list', 'javax', 'swing', 'abstract', 'action', 'javax', 'swing', 'action', 'javax', 'swing', 'key', 'stroke', 'javax', 'swing', 'swing', 'util', 'org', 'processmin', 'plugin', 'graphviz', 'colour', 'map', 'colour', 'map', 'org', 'processmin', 'plugin', 'graphviz', 'dot', 'dot', 'org', 'processmin', 'plugin', 'graphviz', 'dot', 'dot', 'graph', 'direct', 'org', 'processmin', 'plugin', 'graphviz', 'dot', 'dot', 'imag', 'org', 'processmin', 'plugin', 'graphviz', 'dot', 'dot', 'imag', 'type', 'org', 'processmin', 'plugin', 'graphviz', 'dot', 'dot', 'edg', 'org', 'processmin', 'plugin', 'graphviz', 'dot', 'dot', 'element', 'org', 'processmin', 'plugin', 'graphviz', 'dot', 'dot', 'node', 'org', 'processmin', 'plugin', 'graphviz', 'visualis', 'export', 'export', 'org', 'processmin', 'plugin', 'graphviz', 'visualis', 'export', 'export', 'dot', 'org', 'processmin', 'plugin', 'graphviz', 'visualis', 'listen', 'dot', 'element', 'select', 'listen', 'org', 'processmin', 'plugin', 'graphviz', 'visualis', 'listen', 'graph', 'chang', 'listen', 'org', 'processmin', 'plugin', 'graphviz', 'visualis', 'listen', 'graph', 'chang', 'listen', 'graph', 'chang', 'reason', 'org', 'processmin', 'plugin', 'graphviz', 'visualis', 'listen', 'mous', 'in', 'element', 'chang', 'listen', 'org', 'processmin', 'plugin', 'graphviz', 'visualis', 'listen', 'select', 'chang', 'listen', 'com', 'kitfox', 'svg', 'group', 'com', 'kitfox', 'svg', 'render', 'element', 'com', 'kitfox', 'svg', 'svgdiagram', 'com', 'kitfox', 'svg', 'svgelement', 'com', 'kitfox', 'svg', 'svgelement', 'except', 'com', 'kitfox', 'svg', 'svgexcept', 'com', 'kitfox', 'svg', 'svgunivers', 'com', 'kitfox', 'svg', 'anim', 'anim', 'element', 'com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'org', 'processmining', 'plugins', 'graphviz', 'visualisation', 'dot', 'panel', 'navigable', 'svgpanel', 'dot', 'panel', 'list', 'set', 'set', 'list', 'list', 'svgdiagram', 'dot', 'dot', 'panel', 'user', 'settings', 'abstract', 'action', 'abstract', 'action', 'abstract', 'action', 'dot', 'panel', 'user', 'settings', 'mouse', 'adapter', 'exporter', 'dot', 'style', 'attribute', 'style', 'attribute', 'svguniverse', 'runtime', 'exception', 'style', 'attribute', 'style', 'attribute', 'style', 'attribute', 'action', 'action', 'serial', 'version', 'uid', 'action', 'serial', 'version', 'uid', 'dot', 'dot', 'panel', 'user', 'settings', 'hash', 'map', 'dot', 'element', 'set', 'dot', 'element', 'set', 'dot', 'element', 'copy', 'on', 'write', 'array', 'list', 'selection', 'changed', 'listener', 'dot', 'element', 'copy', 'on', 'write', 'array', 'list', 'mouse', 'in', 'elements', 'changed', 'listener', 'dot', 'element', 'copy', 'on', 'write', 'array', 'list', 'graph', 'changed', 'listener', 'listen', 'ctrl', 'chang', 'graph', 'layout', 'direct', 'listen', 'ctrl', 'q', 'increas', 'aspect', 'ratio', 'listen', 'ctrl', 'w', 'decreas', 'aspect', 'ratio', 'add', 'mous', 'listen', 'pass', 'click', 'element', 'process', 'select', 'chang', 'click', 'alreadi', 'catch', 'user', 'click', 'anyth', 'clickabl', 'remov', 'select', 'call', 'mousereleas', 'element', 'mous', 'start', 'drag', 'exit', 'element', 'someth', 'us', 'captur', 'mous', 'hover', 'exit', 'dot', 'element', 'process', 'mouseent', 'exit', 'dot', 'element', 'exit', 'enter', 'exit', 'dot', 'element', 'leav', 'screen', 'chang', 'element', 'deselect', 'element', 'select', 'element', 'click', 'select', 'element', 'without', 'keypress', 'deselect', 'select', 'element', 'element', 'select', 'deselect', 'click', 'select', 'element', 'without', 'keypress', 'deselect', 'select', 'element', 'select', 'element', 'get', 'element', 'click', 'posit', 'renderableel', 'element', 'path', 'iter', 'next', 'get', 'class', 'get', 'id', 'found', 'node', 'edg', 'listen', 'deselect', 'node', 'return', 'whether', 'select', 'chang', 'return', 'set', 'new', 'imag', 'param', 'dot', 'set', 'dot', 'param', 'resetview', 'whether', 'reset', 'view', 'center', 'fit', 'set', 'new', 'precomput', 'imag', 'assumpt', 'made', 'dot', 'diagram', 'provid', 'arbitrari', 'one', 'param', 'dot', 'set', 'dot', 'param', 'diagram', 'use', 'svg', 'imag', 'param', 'resetview', 'whether', 'reset', 'view', 'center', 'fit', 'convert', 'dot', 'svg', 'select', 'dotel', 'param', 'imag', 'param', 'element', 'return', 'svg', 'element', 'dotel', 'set', 'css', 'properti', 'dotel', 'return', 'old', 'valu', 'null', 'param', 'imag', 'param', 'element', 'param', 'attribut', 'param', 'valu', 'return', 'set', 'css', 'properti', 'svg', 'element', 'return', 'old', 'valu', 'null', 'provid', 'null', 'valu', 'remov', 'attribut', 'param', 'element', 'param', 'attribut', 'param', 'valu', 'return', 'public', 'method', 'chang', 'graph', 'direct', 'listen', 'call', 'respons', 'param', 'topdown', 'action', 'performed', 'action', 'performed', 'action', 'performed', 'dot', 'panel', 'mouse', 'pressed', 'get', 'exporters', 'change', 'dot', 'change', 'dot', 'dot', 'svg', 'select', 'get', 'svgelement', 'set', 'cssattribute', 'get', 'attribute', 'set', 'cssattribute', 'set', 'cssattribute', 'get', 'selected', 'elements', 'get', 'mouse', 'elements', 'get', 'edges', 'get', 'nodes', 'get', 'svg', 'get', 'dot', 'get', 'user', 'settings', 'add', 'selection', 'changed', 'listener', 'add', 'graph', 'changed', 'listener', 'add', 'mouse', 'elements', 'changed', 'listener', 'set', 'direction', 'get', 'direction', 'set', 'direction', 'node', 'separation', 'math', 'min', 'node', 'separation', 'math', 'max', 'add', 'add', 'put', 'get', 'key', 'stroke', 'put', 'add', 'add', 'put', 'get', 'key', 'stroke', 'put', 'add', 'add', 'put', 'get', 'key', 'stroke', 'put', 'set', 'source', 'get', 'point', 'mouse', 'pressed', 'process', 'mouse', 'click', 'get', 'point', 'set', 'source', 'mouse', 'clicked', 'left', 'mouse', 'button', 'left', 'mouse', 'button', 'control', 'process', 'mouse', 'release', 'get', 'point', 'mouse', 'released', 'process', 'mouse', 'drag', 'process', 'mouse', 'move', 'get', 'point', 'contains', 'mouse', 'exited', 'contains', 'mouse', 'entered', 'process', 'mouse', 'exit', 'get', 'exporters', 'add', 'get', 'selection', 'listeners', 'deselected', 'empty', 'clear', 'selectable', 'control', 'contains', 'remove', 'get', 'selection', 'listeners', 'deselected', 'add', 'get', 'selection', 'listeners', 'selected', 'contains', 'size', 'iterator', 'next', 'next', 'get', 'selection', 'listeners', 'deselected', 'remove', 'remove', 'get', 'selection', 'listeners', 'deselected', 'iterator', 'next', 'next', 'get', 'selection', 'listeners', 'deselected', 'remove', 'add', 'get', 'selection', 'listeners', 'selected', 'pick', 'iterator', 'next', 'get', 'pres', 'get', 'pres', 'get', 'string', 'value', 'get', 'string', 'value', 'equals', 'get', 'string', 'value', 'equals', 'get', 'add', 'print', 'stack', 'trace', 'mouse', 'exited', 'empty', 'clear', 'apply', 'dot', 'get', 'nodes', 'recursive', 'put', 'get', 'id', 'get', 'edges', 'recursive', 'put', 'get', 'id', 'dot', 'image', 'input', 'stream', 'load', 'svg', 'get', 'diagram', 'string', 'add', 'get', 'selection', 'listeners', 'selected', 'get', 'element', 'get', 'id', 'attribute', 'get', 'style', 'get', 'string', 'value', 'attribute', 'get', 'pres', 'get', 'string', 'value', 'print', 'stack', 'trace', 'print', 'stack', 'trace', 'hex', 'string', 'attribute', 'get', 'style', 'get', 'string', 'value', 'set', 'attribute', 'remove', 'attribute', 'add', 'attribute', 'print', 'stack', 'trace', 'print', 'stack', 'trace', 'unmodifiable', 'set', 'unmodifiable', 'set', 'get', 'edges', 'recursive', 'get', 'nodes', 'recursive', 'graph', 'changed', 'selection', 'changed', 'unmodifiable', 'set', 'mouse', 'elements', 'changed', 'unmodifiable', 'set', 'add', 'add', 'add', 'set', 'direction']"
